customer_id,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
3490,Consumer,Caguas,PR,Puerto Rico,725
1596,Consumer,Caguas,PR,Puerto Rico,725
3969,Consumer,Vega Baja,PR,Puerto Rico,693
9342,Consumer,Caguas,PR,Puerto Rico,725
2028,Consumer,Caguas,PR,Puerto Rico,725
3940,Consumer,Caguas,PR,Puerto Rico,725
8293,Consumer,Caguas,PR,Puerto Rico,725
9962,Consumer,Caguas,PR,Puerto Rico,725
8098,Consumer,Caguas,PR,Puerto Rico,725
8348,Consumer,Caguas,PR,Puerto Rico,725
653,Consumer,Caguas,PR,Puerto Rico,725
8645,Consumer,Caguas,PR,Puerto Rico,725
1275,Consumer,Caguas,PR,Puerto Rico,725
11189,Consumer,Caguas,PR,Puerto Rico,725
5988,Consumer,Caguas,PR,Puerto Rico,725
9726,Consumer,Caguas,PR,Puerto Rico,725
5113,Consumer,Caguas,PR,Puerto Rico,725
7202,Consumer,Caguas,PR,Puerto Rico,725
1173,Consumer,Caguas,PR,Puerto Rico,725
13597,Consumer,Caguas,PR,Puerto Rico,725
4047,Consumer,Caguas,PR,Puerto Rico,725
6594,Consumer,Caguas,PR,Puerto Rico,725
1186,Consumer,Caguas,PR,Puerto Rico,725
4279,Consumer,Caguas,PR,Puerto Rico,725
4151,Consumer,Caguas,PR,Puerto Rico,725
14848,Consumer,Caguas,PR,Puerto Rico,725
4697,Consumer,Caguas,PR,Puerto Rico,725
5887,Consumer,Caguas,PR,Puerto Rico,725
3207,Consumer,Caguas,PR,Puerto Rico,725
12310,Consumer,Caguas,PR,Puerto Rico,725
8397,Consumer,Caguas,PR,Puerto Rico,725
6306,Consumer,Caguas,PR,Puerto Rico,725
8002,Consumer,Caguas,PR,Puerto Rico,725
12382,Consumer,Caguas,PR,Puerto Rico,725
7844,Consumer,Mayaguez,PR,Puerto Rico,680
12291,Consumer,Caguas,PR,Puerto Rico,725
6523,Consumer,Caguas,PR,Puerto Rico,725
4867,Consumer,Caguas,PR,Puerto Rico,725
5301,Consumer,Caguas,PR,Puerto Rico,725
4784,Consumer,Caguas,PR,Puerto Rico,725
7446,Consumer,Caguas,PR,Puerto Rico,725
11455,Consumer,Caguas,PR,Puerto Rico,725
5364,Consumer,Caguas,PR,Puerto Rico,725
259,Consumer,Caguas,PR,Puerto Rico,725
11290,Consumer,Caguas,PR,Puerto Rico,725
8517,Consumer,Humacao,PR,Puerto Rico,791
7407,Consumer,Caguas,PR,Puerto Rico,725
5965,Consumer,Caguas,PR,Puerto Rico,725
8677,Consumer,Caguas,PR,Puerto Rico,725
10093,Consumer,Caguas,PR,Puerto Rico,725
12119,Consumer,Caguas,PR,Puerto Rico,725
8274,Consumer,Caguas,PR,Puerto Rico,725
2291,Consumer,Caguas,PR,Puerto Rico,725
11310,Consumer,Caguas,PR,Puerto Rico,725
155,Consumer,Caguas,PR,Puerto Rico,725
4998,Consumer,Caguas,PR,Puerto Rico,725
7720,Consumer,Caguas,PR,Puerto Rico,725
3099,Consumer,Caguas,PR,Puerto Rico,725
5011,Consumer,Caguas,PR,Puerto Rico,725
2643,Consumer,Caguas,PR,Puerto Rico,725
9501,Consumer,Caguas,PR,Puerto Rico,725
9760,Consumer,Caguas,PR,Puerto Rico,725
11793,Consumer,Caguas,PR,Puerto Rico,725
7273,Consumer,Bayamon,PR,Puerto Rico,957
3329,Consumer,Caguas,PR,Puerto Rico,725
9429,Consumer,Caguas,PR,Puerto Rico,725
437,Consumer,Caguas,PR,Puerto Rico,725
2538,Consumer,Caguas,PR,Puerto Rico,725
4280,Consumer,Arecibo,PR,Puerto Rico,612
2813,Consumer,Caguas,PR,Puerto Rico,725
4249,Consumer,Caguas,PR,Puerto Rico,725
9697,Consumer,Vega Baja,PR,Puerto Rico,693
27,Consumer,Caguas,PR,Puerto Rico,725
5274,Consumer,Caguas,PR,Puerto Rico,725
11273,Consumer,Caguas,PR,Puerto Rico,725
9495,Consumer,Caguas,PR,Puerto Rico,725
4841,Consumer,Caguas,PR,Puerto Rico,725
9803,Consumer,Caguas,PR,Puerto Rico,725
7391,Consumer,Caguas,PR,Puerto Rico,725
11426,Consumer,Caguas,PR,Puerto Rico,725
11664,Consumer,Caguas,PR,Puerto Rico,725
5339,Consumer,Caguas,PR,Puerto Rico,725
3204,Consumer,Caguas,PR,Puerto Rico,725
4438,Consumer,Caguas,PR,Puerto Rico,725
5243,Consumer,Caguas,PR,Puerto Rico,725
5089,Consumer,Caguas,PR,Puerto Rico,725
6073,Consumer,Caguas,PR,Puerto Rico,725
8992,Consumer,Caguas,PR,Puerto Rico,725
6466,Consumer,Caguas,PR,Puerto Rico,725
11438,Consumer,Caguas,PR,Puerto Rico,725
9524,Consumer,Caguas,PR,Puerto Rico,725
2464,Consumer,Caguas,PR,Puerto Rico,725
3770,Consumer,San Sebastian,PR,Puerto Rico,685
1306,Consumer,Caguas,PR,Puerto Rico,725
10811,Consumer,Caguas,PR,Puerto Rico,725
12033,Consumer,Caguas,PR,Puerto Rico,725
9248,Consumer,Caguas,PR,Puerto Rico,725
2214,Consumer,Caguas,PR,Puerto Rico,725
6738,Consumer,Caguas,PR,Puerto Rico,725
5074,Consumer,Caguas,PR,Puerto Rico,725
9148,Consumer,Caguas,PR,Puerto Rico,725
3497,Consumer,New York,NY,EE. UU.,10016
10066,Consumer,Phoenix,AZ,EE. UU.,85033
4248,Consumer,Eugene,OR,EE. UU.,97402
6473,Consumer,Long Beach,CA,EE. UU.,90806
12288,Consumer,Algonquin,IL,EE. UU.,60102
7764,Consumer,Indianapolis,IN,EE. UU.,46227
11720,Consumer,Los Angeles,CA,EE. UU.,90003
3935,Consumer,Buena Park,CA,EE. UU.,90620
8792,Consumer,Hayward,CA,EE. UU.,94541
10416,Consumer,Catonsville,MD,EE. UU.,21228
424,Consumer,Carlisle,PA,EE. UU.,17013
10031,Consumer,Staten Island,NY,EE. UU.,10306
10819,Consumer,Long Beach,CA,EE. UU.,90806
5418,Consumer,Marietta,GA,EE. UU.,30066
7272,Consumer,Jersey City,NJ,EE. UU.,7305
5329,Consumer,Long Beach,CA,EE. UU.,90805
7810,Consumer,Memphis,TN,EE. UU.,38109
3624,Consumer,Lutz,FL,EE. UU.,33549
7331,Consumer,Lombard,IL,EE. UU.,60148
125,Consumer,Oxnard,CA,EE. UU.,93030
9419,Consumer,Brooklyn,NY,EE. UU.,11207
1250,Consumer,New Bedford,MA,EE. UU.,2740
7683,Consumer,Newburgh,NY,EE. UU.,12550
2728,Consumer,Miami,FL,EE. UU.,33175
4612,Consumer,Lansdale,PA,EE. UU.,19446
12019,Consumer,Los Angeles,CA,EE. UU.,90037
10549,Consumer,Baltimore,MD,EE. UU.,21206
4909,Consumer,Phoenix,AZ,EE. UU.,85035
5854,Consumer,Fullerton,CA,EE. UU.,92833
3066,Consumer,Baltimore,MD,EE. UU.,21218
11431,Consumer,Sacramento,CA,EE. UU.,95823
9906,Consumer,Chicago,IL,EE. UU.,60614
2048,Consumer,Greensboro,NC,EE. UU.,27410
3071,Consumer,San Jose,CA,EE. UU.,95127
11065,Consumer,New York,NY,EE. UU.,10031
394,Consumer,Lakewood,OH,EE. UU.,44107
5707,Consumer,Hamilton,OH,EE. UU.,45011
2682,Consumer,Roseburg,OR,EE. UU.,97470
467,Consumer,Modesto,CA,EE. UU.,95350
10577,Consumer,New York,NY,EE. UU.,10003
3471,Consumer,New Bedford,MA,EE. UU.,2740
3535,Consumer,Encinitas,CA,EE. UU.,92024
11715,Consumer,San Jose,CA,EE. UU.,95116
9814,Consumer,Rome,NY,EE. UU.,13440
4848,Consumer,Watsonville,CA,EE. UU.,95076
569,Consumer,Meridian,ID,EE. UU.,83642
5749,Consumer,Houston,TX,EE. UU.,77084
4460,Consumer,Los Angeles,CA,EE. UU.,90027
6506,Consumer,Brooklyn,NY,EE. UU.,11229
6050,Consumer,Endicott,NY,EE. UU.,13760
3246,Consumer,San Jose,CA,EE. UU.,95148
2364,Consumer,Katy,TX,EE. UU.,77450
12216,Consumer,Visalia,CA,EE. UU.,93277
11388,Consumer,Lancaster,CA,EE. UU.,93535
1628,Consumer,Phoenix,AZ,EE. UU.,85022
7222,Consumer,Lompoc,CA,EE. UU.,93436
5929,Consumer,Miami,FL,EE. UU.,33186
6123,Consumer,York,PA,EE. UU.,17404
587,Consumer,Ogden,UT,EE. UU.,84404
1240,Consumer,Raleigh,NC,EE. UU.,27610
8806,Consumer,Virginia Beach,VA,EE. UU.,23455
341,Consumer,Carlsbad,CA,EE. UU.,92009
3064,Consumer,Hacienda Heights,CA,EE. UU.,91745
10614,Consumer,Union City,NJ,EE. UU.,7087
10563,Consumer,Hollywood,FL,EE. UU.,33023
11002,Consumer,Bolingbrook,IL,EE. UU.,60440
11486,Consumer,West Lafayette,IN,EE. UU.,47906
1759,Consumer,Astoria,NY,EE. UU.,11103
10659,Consumer,Newark,NJ,EE. UU.,7105
8899,Consumer,San Jose,CA,EE. UU.,95127
3315,Consumer,Woodbridge,VA,EE. UU.,22192
10051,Consumer,Weslaco,TX,EE. UU.,78596
6402,Consumer,Jamaica,NY,EE. UU.,11432
4021,Consumer,Lakewood,OH,EE. UU.,44107
4195,Consumer,Dallas,TX,EE. UU.,75243
7464,Consumer,Bell Gardens,CA,EE. UU.,90201
11592,Consumer,Portland,OR,EE. UU.,97223
10831,Consumer,San Diego,CA,EE. UU.,92109
7586,Consumer,La Mirada,CA,EE. UU.,90638
8551,Corporate,Los Angeles,CA,EE. UU.,90065
7163,Corporate,Detroit,MI,EE. UU.,48205
9163,Corporate,Billings,MT,EE. UU.,59102
20402,Corporate,North Bergen,NJ,EE. UU.,7047
4807,Corporate,Mission Viejo,CA,EE. UU.,92691
88,Corporate,Atlanta,GA,EE. UU.,30318
7697,Corporate,New York,NY,EE. UU.,10002
18007,Corporate,Baltimore,MD,EE. UU.,21218
8720,Corporate,Strongsville,OH,EE. UU.,44136
12100,Corporate,Chicago,IL,EE. UU.,60609
11979,Corporate,Madison,WI,EE. UU.,53704
3905,Corporate,South San Francisco,CA,EE. UU.,94080
8552,Corporate,Philadelphia,PA,EE. UU.,19144
12038,Corporate,Fort Lauderdale,FL,EE. UU.,33312
15995,Corporate,North Las Vegas,NV,EE. UU.,89030
10291,Corporate,Aurora,CO,EE. UU.,80013
1293,Corporate,Methuen,MA,EE. UU.,1844
6961,Corporate,Costa Mesa,CA,EE. UU.,92627
16013,Corporate,Chicago,IL,EE. UU.,60649
7931,Corporate,Glen Burnie,MD,EE. UU.,21061
20545,Corporate,Fairfield,OH,EE. UU.,45014
4618,Corporate,Lithonia,GA,EE. UU.,30058
4357,Corporate,Peoria,AZ,EE. UU.,85345
3029,Corporate,Winnetka,CA,EE. UU.,91306
9769,Corporate,Simi Valley,CA,EE. UU.,93063
3567,Corporate,Honolulu,HI,EE. UU.,96822
5582,Corporate,Chicago,IL,EE. UU.,60616
6855,Corporate,Philadelphia,PA,EE. UU.,19143
10026,Corporate,Mcallen,TX,EE. UU.,78501
20400,Corporate,Los Angeles,CA,EE. UU.,90032
6956,Corporate,Joliet,IL,EE. UU.,60435
10082,Corporate,Brownsville,TX,EE. UU.,78520
1839,Corporate,Silver Spring,MD,EE. UU.,20904
10155,Corporate,Pawtucket,RI,EE. UU.,2860
1098,Corporate,Columbia,TN,EE. UU.,38401
3172,Corporate,Colorado Springs,CO,EE. UU.,80918
5536,Corporate,Alhambra,CA,EE. UU.,91801
11372,Corporate,Bakersfield,CA,EE. UU.,93304
4005,Corporate,Quincy,MA,EE. UU.,2169
11632,Corporate,San Antonio,TX,EE. UU.,78227
10891,Corporate,Pittsfield,MA,EE. UU.,1201
4813,Corporate,Chino,CA,EE. UU.,91710
11801,Corporate,Chicago,IL,EE. UU.,60640
6156,Corporate,Bronx,NY,EE. UU.,10461
1763,Corporate,Marion,OH,EE. UU.,43302
6721,Corporate,North Hills,CA,EE. UU.,91343
12205,Corporate,Chicago,IL,EE. UU.,60617
10790,Corporate,Salina,KS,EE. UU.,67401
11922,Corporate,Hyattsville,MD,EE. UU.,20783
10438,Corporate,North Richland Hills,TX,EE. UU.,76180
17747,Corporate,Spring Valley,NY,EE. UU.,10977
16011,Corporate,Fort Lauderdale,FL,EE. UU.,33312
18004,Corporate,Chicago,IL,EE. UU.,60643
8,Corporate,Lawrence,MA,EE. UU.,1841
3275,Corporate,Fremont,CA,EE. UU.,94539
9023,Corporate,Cleveland,OH,EE. UU.,44130
8643,Corporate,Ontario,CA,EE. UU.,91761
11797,Corporate,West Covina,CA,EE. UU.,91790
4062,Corporate,Oceanside,CA,EE. UU.,92057
6897,Corporate,Columbus,GA,EE. UU.,31907
11892,Corporate,Lodi,CA,EE. UU.,95240
6763,Corporate,Los Angeles,CA,EE. UU.,90063
17459,Corporate,Newburgh,NY,EE. UU.,12550
8622,Corporate,Pompano Beach,FL,EE. UU.,33068
241,Corporate,Hamilton,OH,EE. UU.,45013
17746,Corporate,Milpitas,CA,EE. UU.,95035
822,Corporate,Rowland Heights,CA,EE. UU.,91748
6376,Corporate,North Tonawanda,NY,EE. UU.,14120
9557,Consumer,Gardena,CA,EE. UU.,90247
11397,Consumer,Tallahassee,FL,EE. UU.,32308
6999,Consumer,Cicero,IL,EE. UU.,60804
10534,Consumer,Eugene,OR,EE. UU.,97405
6815,Consumer,Los Angeles,CA,EE. UU.,90024
2269,Consumer,Riverside,CA,EE. UU.,92504
10708,Consumer,Asheboro,NC,EE. UU.,27203
9119,Consumer,La Crosse,WI,EE. UU.,54601
9500,Consumer,Florissant,MO,EE. UU.,63031
9910,Consumer,Encinitas,CA,EE. UU.,92024
5036,Consumer,Canyon Country,CA,EE. UU.,91351
2698,Consumer,Pomona,CA,EE. UU.,91766
6220,Consumer,Ithaca,NY,EE. UU.,14850
6947,Consumer,Los Angeles,CA,EE. UU.,90046
442,Consumer,Allentown,PA,EE. UU.,18103
9671,Consumer,Lompoc,CA,EE. UU.,93436
5283,Consumer,Escondido,CA,EE. UU.,92026
3364,Consumer,Martinez,CA,EE. UU.,94553
2170,Consumer,Troy,MI,EE. UU.,48098
11348,Consumer,Granite City,IL,EE. UU.,62040
10224,Consumer,North Las Vegas,NV,EE. UU.,89030
7006,Consumer,Arlington,VA,EE. UU.,22204
7363,Consumer,Tonawanda,NY,EE. UU.,14150
1595,Consumer,Troy,MI,EE. UU.,48098
7492,Consumer,Simi Valley,CA,EE. UU.,93063
9821,Consumer,New Bedford,MA,EE. UU.,2740
5246,Consumer,Tempe,AZ,EE. UU.,85281
558,Consumer,Carlisle,PA,EE. UU.,17013
1063,Consumer,Dallas,TX,EE. UU.,75227
2610,Consumer,Davis,CA,EE. UU.,95616
3964,Consumer,Brooklyn,NY,EE. UU.,11238
3868,Consumer,Chandler,AZ,EE. UU.,85225
3961,Consumer,Chandler,AZ,EE. UU.,85224
1261,Consumer,Fullerton,CA,EE. UU.,92833
9341,Consumer,Chicago,IL,EE. UU.,60613
2550,Consumer,Elgin,IL,EE. UU.,60123
12045,Consumer,Carlisle,PA,EE. UU.,17013
2719,Consumer,Palmdale,CA,EE. UU.,93550
7924,Consumer,Brooklyn,NY,EE. UU.,11218
3206,Consumer,North Tonawanda,NY,EE. UU.,14120
11945,Consumer,Honolulu,HI,EE. UU.,96822
3141,Consumer,Massapequa,NY,EE. UU.,11758
3942,Consumer,Los Angeles,CA,EE. UU.,90003
8065,Consumer,Los Angeles,CA,EE. UU.,90032
6758,Consumer,Santa Ana,CA,EE. UU.,92707
4842,Consumer,Pittsburg,CA,EE. UU.,94565
581,Consumer,West New York,NJ,EE. UU.,7093
4563,Consumer,Dallas,TX,EE. UU.,75217
9096,Consumer,Los Angeles,CA,EE. UU.,90007
9813,Consumer,Aurora,CO,EE. UU.,80011
2492,Consumer,Clementon,NJ,EE. UU.,8021
1445,Consumer,San Diego,CA,EE. UU.,92115
7327,Consumer,Orlando,FL,EE. UU.,32822
8701,Consumer,Troy,MI,EE. UU.,48098
7783,Consumer,Hanover,PA,EE. UU.,17331
5621,Consumer,Virginia Beach,VA,EE. UU.,23452
5767,Consumer,Los Angeles,CA,EE. UU.,90046
430,Consumer,Porterville,CA,EE. UU.,93257
10132,Consumer,Glendale,AZ,EE. UU.,85301
12350,Consumer,Chicago,IL,EE. UU.,60641
2256,Consumer,San Jose,CA,EE. UU.,95122
1045,Consumer,Huntington Station,NY,EE. UU.,11746
5939,Consumer,Enfield,CT,EE. UU.,6082
9371,Consumer,Meridian,ID,EE. UU.,83642
11536,Consumer,Bend,OR,EE. UU.,97701
10129,Consumer,Philadelphia,PA,EE. UU.,19134
7905,Consumer,Brownsville,TX,EE. UU.,78520
8674,Consumer,Baldwin Park,CA,EE. UU.,91706
1902,Consumer,Elyria,OH,EE. UU.,44035
1408,Consumer,Chicago,IL,EE. UU.,60657
9172,Consumer,Chino Hills,CA,EE. UU.,91709
3659,Consumer,Philadelphia,PA,EE. UU.,19104
10827,Consumer,Ventura,CA,EE. UU.,93003
9146,Consumer,Wheaton,IL,EE. UU.,60187
20,Consumer,West New York,NJ,EE. UU.,7093
8391,Consumer,Amarillo,TX,EE. UU.,79109
11510,Consumer,Encinitas,CA,EE. UU.,92024
10821,Consumer,Toms River,NJ,EE. UU.,8753
4727,Consumer,Honolulu,HI,EE. UU.,96822
10647,Consumer,Chicago,IL,EE. UU.,60622
7141,Corporate,Sacramento,CA,EE. UU.,95822
6172,Corporate,Fort Washington,MD,EE. UU.,20744
2741,Corporate,Long Beach,CA,EE. UU.,90805
1180,Corporate,Wyandotte,MI,EE. UU.,48192
6875,Corporate,Newark,NJ,EE. UU.,7104
10864,Corporate,Brooklyn,NY,EE. UU.,11204
242,Corporate,Mililani,HI,EE. UU.,96789
9002,Corporate,New York,NY,EE. UU.,10011
9145,Corporate,Brooklyn,NY,EE. UU.,11221
7887,Corporate,Loveland,OH,EE. UU.,45140
2817,Corporate,Harvey,IL,EE. UU.,60426
2013,Corporate,Saint Paul,MN,EE. UU.,55124
5920,Corporate,Chandler,AZ,EE. UU.,85224
5674,Corporate,Ewa Beach,HI,EE. UU.,96706
11012,Corporate,Fond Du Lac,WI,EE. UU.,54935
6508,Corporate,Hamilton,OH,EE. UU.,45011
8995,Corporate,Mechanicsburg,PA,EE. UU.,17055
9507,Corporate,Simi Valley,CA,EE. UU.,93063
11056,Corporate,Opelousas,LA,EE. UU.,70570
10558,Corporate,Kailua,HI,EE. UU.,96734
6707,Corporate,Norfolk,VA,EE. UU.,23503
4029,Corporate,Woodbridge,VA,EE. UU.,22193
2189,Corporate,Elmhurst,IL,EE. UU.,60126
1865,Corporate,Detroit,MI,EE. UU.,48205
9345,Corporate,Aurora,CO,EE. UU.,80013
9356,Corporate,Phoenix,AZ,EE. UU.,85033
5821,Corporate,Hyattsville,MD,EE. UU.,20783
532,Corporate,Sugar Land,TX,EE. UU.,77479
8977,Corporate,Elyria,OH,EE. UU.,44035
4117,Corporate,Raleigh,NC,EE. UU.,27606
3985,Corporate,Chillicothe,OH,EE. UU.,45601
3586,Corporate,Jersey City,NJ,EE. UU.,7305
9001,Corporate,Canoga Park,CA,EE. UU.,91304
10678,Corporate,Amarillo,TX,EE. UU.,79109
1664,Corporate,Jackson,MI,EE. UU.,49201
11882,Corporate,Moreno Valley,CA,EE. UU.,92553
4808,Corporate,Chicago,IL,EE. UU.,60624
10201,Corporate,New Orleans,LA,EE. UU.,70119
2292,Corporate,San Benito,TX,EE. UU.,78586
11675,Corporate,Los Angeles,CA,EE. UU.,90024
1144,Corporate,Brooklyn,NY,EE. UU.,11203
640,Corporate,New Castle,DE,EE. UU.,19720
8612,Corporate,Hanover,PA,EE. UU.,17331
4402,Corporate,Honolulu,HI,EE. UU.,96817
3815,Corporate,Bloomfield,NJ,EE. UU.,7003
10834,Corporate,Albuquerque,NM,EE. UU.,87105
3554,Corporate,Los Angeles,CA,EE. UU.,90001
10219,Corporate,Cypress,CA,EE. UU.,90630
11730,Corporate,New Orleans,LA,EE. UU.,70117
4756,Corporate,Brooklyn,NY,EE. UU.,11229
7229,Corporate,Newburgh,NY,EE. UU.,12550
7963,Corporate,New York,NY,EE. UU.,10040
4464,Corporate,Amarillo,TX,EE. UU.,79109
5429,Corporate,Jackson,MI,EE. UU.,49201
1383,Corporate,Marrero,LA,EE. UU.,70072
3153,Corporate,Grand Prairie,TX,EE. UU.,75052
11357,Corporate,Bronx,NY,EE. UU.,10467
4700,Corporate,Greeley,CO,EE. UU.,80631
6187,Corporate,West Covina,CA,EE. UU.,91790
4862,Corporate,Chicago,IL,EE. UU.,60609
6180,Corporate,North Richland Hills,TX,EE. UU.,76180
11977,Corporate,Riverside,CA,EE. UU.,92504
10126,Corporate,San Diego,CA,EE. UU.,92111
1880,Corporate,Miami,FL,EE. UU.,33165
8747,Corporate,Wyandotte,MI,EE. UU.,48192
11252,Corporate,Cleveland,OH,EE. UU.,44109
5598,Corporate,Houston,TX,EE. UU.,77093
1067,Corporate,Littleton,CO,EE. UU.,80126
8681,Corporate,Longmont,CO,EE. UU.,80501
10884,Corporate,Sacramento,CA,EE. UU.,95822
8850,Corporate,Brooklyn,NY,EE. UU.,11207
5316,Corporate,Chesapeake,VA,EE. UU.,23320
1801,Corporate,Englewood,CO,EE. UU.,80110
4627,Corporate,Arlington Heights,IL,EE. UU.,60004
19349,Home Office,Tampa,FL,EE. UU.,33624
19348,Corporate,San Benito,TX,EE. UU.,78586
19347,Corporate,Caguas,PR,Puerto Rico,725
19346,Corporate,Indianapolis,IN,EE. UU.,46226
19345,Consumer,Caguas,PR,Puerto Rico,725
19344,Consumer,Enfield,CT,EE. UU.,6082
19343,Corporate,Caguas,PR,Puerto Rico,725
19342,Corporate,Los Angeles,CA,EE. UU.,90043
19341,Corporate,Caguas,PR,Puerto Rico,725
19340,Corporate,Modesto,CA,EE. UU.,95351
19339,Consumer,Caguas,PR,Puerto Rico,725
19338,Corporate,Irvington,NJ,EE. UU.,7111
19337,Corporate,Caguas,PR,Puerto Rico,725
19336,Corporate,Norfolk,VA,EE. UU.,23503
19335,Corporate,Gardena,CA,EE. UU.,90247
19334,Consumer,Caguas,PR,Puerto Rico,725
19333,Consumer,Honolulu,HI,EE. UU.,96818
19332,Consumer,Caguas,PR,Puerto Rico,725
19331,Home Office,Newark,DE,EE. UU.,19711
19330,Consumer,Forest Hills,NY,EE. UU.,11375
19329,Corporate,Caguas,PR,Puerto Rico,725
19328,Corporate,Ontario,CA,EE. UU.,91764
19327,Corporate,Caguas,PR,Puerto Rico,725
19326,Consumer,Webster,NY,EE. UU.,14580
19325,Consumer,New York,NY,EE. UU.,10029
19324,Consumer,Brownsville,TX,EE. UU.,78521
19323,Consumer,Caguas,PR,Puerto Rico,725
19322,Consumer,Dearborn,MI,EE. UU.,48126
19321,Consumer,Corona,NY,EE. UU.,11368
19320,Consumer,Caguas,PR,Puerto Rico,725
19319,Consumer,New York,NY,EE. UU.,10040
19318,Consumer,Carrollton,TX,EE. UU.,75007
19317,Corporate,Bakersfield,CA,EE. UU.,93307
19316,Corporate,Caguas,PR,Puerto Rico,725
19315,Consumer,Compton,CA,EE. UU.,90221
19314,Consumer,Simi Valley,CA,EE. UU.,93065
19313,Consumer,Caguas,PR,Puerto Rico,725
19312,Consumer,Lancaster,PA,EE. UU.,17601
19311,Consumer,Garland,TX,EE. UU.,75043
19310,Consumer,Arecibo,PR,Puerto Rico,612
19309,Consumer,Caguas,PR,Puerto Rico,725
19308,Corporate,Opelousas,LA,EE. UU.,70570
19307,Consumer,Caguas,PR,Puerto Rico,725
19306,Consumer,Riverside,CA,EE. UU.,92507
19305,Consumer,Waipahu,HI,EE. UU.,96797
19304,Home Office,Caguas,PR,Puerto Rico,725
19303,Consumer,Tucson,AZ,EE. UU.,85713
19302,Consumer,Los Angeles,CA,EE. UU.,90001
19301,Home Office,Carmichael,CA,EE. UU.,95608
19300,Consumer,Caguas,PR,Puerto Rico,725
19299,Corporate,Tustin,CA,EE. UU.,92780
19298,Corporate,Caguas,PR,Puerto Rico,725
19297,Corporate,Loveland,OH,EE. UU.,45140
19296,Consumer,Miami,FL,EE. UU.,33165
19295,Consumer,Anaheim,CA,EE. UU.,92805
19294,Consumer,Chicago,IL,EE. UU.,60651
19293,Corporate,Caguas,PR,Puerto Rico,725
19292,Corporate,Detroit,MI,EE. UU.,48238
19291,Corporate,Canton,MI,EE. UU.,48187
19290,Corporate,Stafford,VA,EE. UU.,22554
19289,Corporate,Caguas,PR,Puerto Rico,725
19288,Corporate,San Diego,CA,EE. UU.,92126
19287,Consumer,Caguas,PR,Puerto Rico,725
19286,Consumer,Bronx,NY,EE. UU.,10466
19285,Consumer,Caguas,PR,Puerto Rico,725
19284,Corporate,South Richmond Hill,NY,EE. UU.,11419
19283,Consumer,Caguas,PR,Puerto Rico,725
19282,Corporate,Middletown,OH,EE. UU.,45044
16774,Consumer,Gilroy,CA,EE. UU.,95020
16773,Consumer,Caguas,PR,Puerto Rico,725
16772,Corporate,Azusa,CA,EE. UU.,91702
16771,Corporate,Caguas,PR,Puerto Rico,725
16770,Consumer,Lenoir,NC,EE. UU.,28645
16769,Consumer,Columbus,OH,EE. UU.,43228
16768,Consumer,Albany,OR,EE. UU.,97321
16767,Consumer,Humacao,PR,Puerto Rico,791
16766,Home Office,Caguas,PR,Puerto Rico,725
16765,Home Office,Lindenhurst,NY,EE. UU.,11757
16764,Consumer,Elyria,OH,EE. UU.,44035
16763,Corporate,Caguas,PR,Puerto Rico,725
16762,Consumer,Riverside,CA,EE. UU.,92504
16761,Consumer,Caguas,PR,Puerto Rico,725
16760,Consumer,Carson,CA,EE. UU.,90745
16759,Consumer,Mesa,AZ,EE. UU.,85204
16758,Consumer,Caguas,PR,Puerto Rico,725
16757,Corporate,Honolulu,HI,EE. UU.,96818
16756,Consumer,Caguas,PR,Puerto Rico,725
16755,Consumer,Tampa,FL,EE. UU.,33624
16754,Consumer,San Benito,TX,EE. UU.,78586
16753,Home Office,Caguas,PR,Puerto Rico,725
16752,Home Office,Indianapolis,IN,EE. UU.,46226
16751,Home Office,Caguas,PR,Puerto Rico,725
16750,Corporate,Enfield,CT,EE. UU.,6082
16749,Corporate,Caguas,PR,Puerto Rico,725
16748,Corporate,Los Angeles,CA,EE. UU.,90043
16747,Corporate,Caguas,PR,Puerto Rico,725
16746,Corporate,Modesto,CA,EE. UU.,95351
16745,Corporate,Caguas,PR,Puerto Rico,725
16744,Consumer,Irvington,NJ,EE. UU.,7111
16743,Consumer,Caguas,PR,Puerto Rico,725
16742,Consumer,Norfolk,VA,EE. UU.,23503
16741,Consumer,Gardena,CA,EE. UU.,90247
16740,Consumer,Caguas,PR,Puerto Rico,725
16739,Consumer,Honolulu,HI,EE. UU.,96818
16738,Consumer,Caguas,PR,Puerto Rico,725
16737,Consumer,Newark,DE,EE. UU.,19711
16736,Consumer,Forest Hills,NY,EE. UU.,11375
16735,Consumer,Caguas,PR,Puerto Rico,725
16734,Corporate,Ontario,CA,EE. UU.,91764
16733,Corporate,Caguas,PR,Puerto Rico,725
16732,Corporate,Webster,NY,EE. UU.,14580
16731,Corporate,New York,NY,EE. UU.,10029
16730,Corporate,Brownsville,TX,EE. UU.,78521
16729,Consumer,Caguas,PR,Puerto Rico,725
16728,Consumer,Dearborn,MI,EE. UU.,48126
16727,Consumer,Corona,NY,EE. UU.,11368
16726,Corporate,Caguas,PR,Puerto Rico,725
16725,Corporate,New York,NY,EE. UU.,10040
16724,Corporate,Carrollton,TX,EE. UU.,75007
16723,Consumer,Bakersfield,CA,EE. UU.,93307
16722,Consumer,Caguas,PR,Puerto Rico,725
16721,Corporate,Compton,CA,EE. UU.,90221
16720,Corporate,Simi Valley,CA,EE. UU.,93065
